SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,CCA,CORAL,EMA,HAL,I,MA,SC,SED,TURF,N,new.N
10111,FFS-01355,2016,9/2/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.848676,-166.307191,Lagoon,Mid,3.367003367,45.45454545,2.356902357,0,0,0,0,1.01010101,47.81144781,300,297
10113,FFS-00041,2016,9/2/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,1,CNET,NWHI,French Frigate,0,-1,23.79247,-166.25372,Protected Slope,UNKNOWN,0.677966102,41.01694915,4.406779661,0,0.338983051,1.694915254,0,0,51.86440678,300,295
10114,FFS-01258,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.774037,-166.243732,Protected Slope,Deep,3.06122449,53.06122449,5.102040816,0,0,0.680272109,0,1.700680272,36.39455782,300,294
10115,FFS-01350,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.809203,-166.211353,Lagoon,Mid,3.020134228,0.33557047,0.67114094,0,0,2.348993289,0,12.75167785,80.87248322,300,298
10116,FFS-01369,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.806237,-166.209119,Lagoon,Shallow,7.796610169,46.44067797,4.406779661,0.338983051,0,3.050847458,0,0,37.96610169,300,295
10117,FFS-01362,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.79027,-166.21525,Lagoon,Shallow,17.7852349,6.040268456,8.053691275,0.33557047,0,12.41610738,0,3.355704698,52.01342282,300,298
10118,FFS-01124,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.745109,-166.214221,Protected Slope,Mid,3.973509934,53.64238411,5.298013245,0,0,0.993377483,0,0.662251656,35.43046358,310,302
10119,FFS-01137,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.769163,-166.265237,Protected Slope,Deep,0.336700337,40.4040404,2.02020202,0,0,0.336700337,0,23.23232323,33.67003367,300,297
10120,FFS-01127,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.835458,-166.320242,Protected Slope,Mid,6.688963211,63.87959866,1.672240803,0.668896321,0,0,0,1.003344482,26.08695652,310,299
10121,FFS-01028,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.831415,-166.324674,Protected Slope,Deep,23.7458194,29.43143813,14.71571906,0,0,0,0,0,32.10702341,310,299
10122,FFS-01061,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.7737503,-166.2486305,Protected Slope,Deep,0.340136054,46.93877551,3.06122449,0,0,0.340136054,0,12.58503401,36.73469388,300,294
10123,FFS-01123,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.77439311,-166.2514869,Protected Slope,Mid,4.377104377,50.84175084,7.744107744,0,0,0,0,0,37.03703704,300,297
10124,FFS-01108,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.80577495,-166.253703,Protected Slope,Mid,2.040816327,33.67346939,2.380952381,0.340136054,0.340136054,0,0,0,61.2244898,300,294
10125,FFS-01234,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.773684,-166.248636,Protected Slope,Deep,0.684931507,35.61643836,2.397260274,0,0,1.02739726,0,23.63013699,36.64383562,300,292
10126,FFS-01368,2016,9/3/2016,HA1606,NA,2016,RAMP_BASIC,French Frigate,0,-1,0,CNET,NWHI,French Frigate,0,0,23.819318,-166.213902,Lagoon,Shallow,5.405405405,1.013513514,1.351351351,0,0,10.81081081,0,7.77027027,73.64864865,300,296
10128,PHR-01024,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.95412,-175.842344,Forereef,Deep,17.84511785,2.356902357,13.8047138,10.43771044,0.336700337,1.683501684,0,0,53.53535354,300,297
10129,PHR-01066,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.964395,-175.782114,Forereef,Mid,9.677419355,22.58064516,2.867383513,1.792114695,0,3.94265233,0,1.792114695,57.34767025,300,279
10130,PHR-01121,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.943852,-175.84631,Forereef,Shallow,10.13513514,1.689189189,11.14864865,7.094594595,0,2.702702703,0,0,67.22972973,300,296
10131,PHR-01129,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.931374,-175.871641,Forereef,Shallow,53.65853659,0,18.1184669,8.710801394,0,0.696864111,0,0.348432056,18.46689895,300,287
10132,PHR-00779,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.953997,-175.842854,Forereef,Deep,8.934707904,4.810996564,7.903780069,10.30927835,0,2.06185567,0,16.15120275,49.82817869,300,291
10133,PHR-00827,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.952142,-175.833674,Forereef,Mid,29.05660377,1.886792453,9.811320755,6.79245283,0,0,0,0,52.45283019,300,265
10134,PHR-00828,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.965134,-175.779221,Forereef,Mid,15.43859649,10.1754386,14.73684211,4.912280702,0,3.859649123,0,8.771929825,42.10526316,290,285
10135,PHR-00823,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.959366,-175.755846,Forereef,Mid,3.973509934,3.973509934,10.92715232,3.311258278,0,2.98013245,0,4.304635762,70.52980132,310,302
10136,PHR-00783,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.96185,-175.753823,Forereef,Deep,4.710144928,3.623188406,3.260869565,3.260869565,0,0,0,23.55072464,61.5942029,290,276
10137,PHR-00773,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.93865009,-175.8676933,Forereef,Deep,32.42320819,3.412969283,16.38225256,19.11262799,0,5.119453925,0,0.682593857,22.8668942,300,293
10138,PHR-00834,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.94434342,-175.8549169,Forereef,Mid,32.63157895,1.052631579,24.9122807,7.01754386,0,0,0,0,34.38596491,300,285
10139,PHR-00862,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.95736018,-175.8174747,Forereef,Shallow,35.86956522,1.449275362,22.10144928,2.536231884,0,0,0,0,38.04347826,300,276
10140,PHR-00829,2016,9/6/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.95997826,-175.8159506,Forereef,Mid,33.89830508,8.813559322,16.94915254,5.084745763,0,0.677966102,0,4.06779661,30.50847458,300,295
10141,PHR-00052,2016,9/6/2016,HA1606,OCC-PHR-002,2016,RAMP_BASIC,Pearl & Hermes,0,-1,1,CNET,NWHI,Pearl & Hermes,0,-1,27.94055,-175.86165,Forereef,UNKNOWN,34.12698413,0.396825397,23.41269841,9.523809524,0.793650794,1.984126984,0,0,29.76190476,270,252
10142,PHR-01022,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.862608,-175.979047,Forereef,Deep,30.34482759,0,14.13793103,17.5862069,0.344827586,0.689655172,0,0,36.89655172,300,290
10143,PHR-01064,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.872311,-175.959547,Forereef,Mid,25.59726962,2.389078498,22.8668942,11.60409556,0,0.341296928,0,0.341296928,36.86006826,300,293
10144,PHR-01139,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.895742,-175.93296,Forereef,Shallow,53.47222222,0.347222222,25.34722222,2.083333333,0,0,0,0,18.75,300,288
10145,PHR-01071,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.90525,-175.912991,Forereef,Mid,23.72881356,2.711864407,23.05084746,6.101694915,0,0,0,0,44.40677966,300,295
10146,PHR-00792,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.851421,-175.989956,Forereef,Deep,31.27035831,0,22.47557003,5.537459283,0,0,0,10.42345277,30.29315961,310,307
10147,PHR-00850,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.848667,-175.962127,Forereef,Mid,3.484320557,1.393728223,11.49825784,32.40418118,0,2.787456446,0,3.135888502,45.29616725,290,287
10148,PHR-00817,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.871934,-175.949781,Forereef,Mid,1.01010101,0.336700337,6.397306397,7.070707071,0.336700337,6.397306397,0,31.98653199,46.46464646,300,297
10149,PHR-00875,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.896006,-175.932755,Forereef,Shallow,39.64285714,0,21.07142857,2.142857143,0,0,0,0,37.14285714,290,280
10150,PHR-00790,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.876566,-175.977063,Forereef,Deep,12.37113402,0.687285223,15.80756014,3.092783505,0,1.030927835,0,2.749140893,64.26116838,300,291
10151,PHR-00848,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.857474,-175.970172,Forereef,Deep,25.93856655,0,18.77133106,33.7883959,0,1.365187713,0,0,20.13651877,300,293
10152,PHR-00818,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.888442,-175.943305,Forereef,Mid,36.33093525,0.71942446,16.90647482,10.07194245,0,0.35971223,0,0,35.61151079,310,278
10153,PHR-00814,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.903837,-175.920397,Forereef,Mid,9.897610922,13.65187713,11.26279863,0.682593857,0.341296928,1.023890785,0,5.460750853,57.67918089,300,293
10154,PHR-00804,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.923921,-175.887033,Forereef,Mid,9.797297297,4.054054054,15.54054054,2.364864865,0,0,0,13.85135135,54.39189189,300,296
10155,PHR-00053,2016,9/7/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,1,CNET,NWHI,Pearl & Hermes,-1,0,27.95493,-175.83582,UNKNOWN,UNKNOWN,26.73611111,16.66666667,15.97222222,7.638888889,0,5.208333333,0,0,27.77777778,300,288
10156,PHR-01095,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.763985,-175.915481,Forereef,Mid,0.680272109,0,7.482993197,0,0,21.08843537,0,0.340136054,70.40816327,300,294
10157,PHR-01075,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.7614,-175.89942,Forereef,Mid,0.67114094,0,7.046979866,0,0,44.29530201,0,1.677852349,46.30872483,300,298
10158,PHR-00803,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.753985,-175.944275,Forereef,Mid,0.33557047,0,6.040268456,0.33557047,0.33557047,39.59731544,0,0.67114094,52.68456376,310,298
10159,PHR-00841,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.760339,-175.92652,Forereef,Mid,1.098901099,0.732600733,4.395604396,0,0,13.91941392,0.366300366,0,79.48717949,280,273
10160,PHR-00880,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.790863,-175.869689,Forereef,Shallow,9.285714286,0,17.14285714,0,0.357142857,5,0,0,68.21428571,300,280
10161,PHR-00857,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.814273,-175.857097,Lagoon,Shallow,0,1.333333333,1.333333333,0.666666667,0,67.33333333,0,2.666666667,26.66666667,150,150
10162,PHR-00868,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.755628,-175.941684,Forereef,Shallow,11.8705036,0,15.10791367,0,0.35971223,5.035971223,0,0,67.62589928,310,278
10163,PHR-00849,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.778811,-175.888559,Forereef,Mid,20.06802721,0.340136054,10.20408163,0,0,8.503401361,0,0,60.88435374,300,294
10164,PHR-00843,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.790492,-175.863448,Forereef,Mid,5.519480519,0,11.36363636,0.324675325,0,39.28571429,0,4.87012987,38.63636364,310,308
10165,PHR-00858,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.800808,-175.893586,Lagoon,Mid,6.779661017,0.338983051,7.796610169,0,0,7.796610169,0,17.28813559,60,300,295
10166,PHR-00811,2016,9/8/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.782846,-175.900446,Lagoon,Mid,0,0.337837838,4.72972973,0,0,5.067567568,0,2.702702703,87.16216216,310,296
10167,PHR-01020,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.786061,-175.772951,Forereef,Deep,0,0,1.01010101,0,0,53.1986532,0,2.02020202,43.77104377,300,297
10168,PHR-01097,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.808172,-175.760724,Forereef,Mid,0.675675676,0,7.432432432,0.337837838,0,18.58108108,0,6.418918919,66.55405405,300,296
10169,PHR-00781,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.785364,-175.774837,Forereef,Deep,2.040816327,0,4.081632653,0,0,55.44217687,0,3.741496599,34.69387755,300,294
10171,PHR-00786,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.798208,-175.754445,Forereef,Deep,0.342465753,0,1.712328767,0,0,54.10958904,0,7.534246575,36.30136986,300,292
10172,PHR-00801,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.817679,-175.754041,Forereef,Mid,2.473498233,0,9.893992933,0.706713781,0,24.02826855,0,2.826855124,60.07067138,300,283
10173,PHR-00876,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.831889,-175.750622,Forereef,Mid,5.841924399,3.092783505,13.74570447,0.343642612,0,1.718213058,0,1.030927835,74.22680412,300,291
10174,PHR-00838,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.782898,-175.814352,Forereef,Mid,6.802721088,0,6.802721088,0,0,50.34013605,0,2.721088435,33.33333333,300,294
10175,PHR-00831,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.781417,-175.801285,Forereef,Mid,8.474576271,0,10.84745763,0,0,5.423728814,0,0,75.25423729,300,295
10176,PHR-00878,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.784218,-175.795127,Forereef,Shallow,7.665505226,0.348432056,14.63414634,0,0,1.045296167,0,0,76.30662021,300,287
10177,PHR-00809,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.79866,-175.764919,Forereef,Mid,4.72972973,0.337837838,16.55405405,0.675675676,0,7.432432432,0,1.351351351,68.91891892,310,296
10178,PHR-00873,2016,9/9/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.799773,-175.772155,Forereef,Shallow,12.75862069,0,19.31034483,0,0,3.103448276,0,0.344827586,64.48275862,300,290
10179,PHR-00050,2016,9/9/2016,HA1606,OCC-PHR-012,2016,RAMP_BASIC,Pearl & Hermes,0,-1,1,CNET,NWHI,Pearl & Hermes,0,-1,27.78236842,-175.8819504,Forereef,UNKNOWN,0,0,0,0.33557047,0,38.59060403,0,11.40939597,49.66442953,300,298
10180,PHR-01045,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.919506,-175.720293,Forereef,Deep,5.387205387,1.346801347,11.78451178,3.03030303,0,34.00673401,0,2.356902357,42.08754209,300,297
10181,PHR-01122,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.886199,-175.730346,Forereef,Shallow,18.1184669,3.832752613,32.40418118,0.696864111,0,5.574912892,0,0,39.3728223,300,287
10182,PHR-01124,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.857662,-175.74054,Forereef,Shallow,14.08934708,0.687285223,25.42955326,3.436426117,0,5.154639175,0,0,51.20274914,300,291
10183,PHR-01117,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.833599,-175.751972,Forereef,Shallow,6.315789474,1.403508772,22.45614035,1.754385965,0,4.210526316,0,0,63.85964912,300,285
10184,PHR-00051,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,1,CNET,NWHI,Pearl & Hermes,0,-1,27.86679,-175.73358,Forereef,UNKNOWN,0,4.109589041,6.506849315,6.164383562,0,20.20547945,0,0.684931507,62.32876712,300,292
10186,PHR-00774,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.877105,-175.727172,Forereef,Deep,0.333333333,0,1.666666667,0,0,22.66666667,0,42.66666667,32.66666667,300,300
10189,PHR-00822,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.89393,-175.724568,Forereef,Mid,5.067567568,3.378378378,7.77027027,1.351351351,0,4.391891892,0,6.418918919,71.62162162,300,296
10190,PHR-00852,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.91346,-175.723891,Forereef,Mid,11.56462585,14.62585034,17.68707483,4.421768707,0,2.040816327,0.340136054,4.761904762,44.55782313,310,294
10191,PHR-00872,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.844694,-175.745412,Forereef,Shallow,12.36749117,2.473498233,28.26855124,3.180212014,0,9.540636042,0,0,44.16961131,300,283
10192,PHR-00836,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.855164,-175.740858,Forereef,Mid,4.255319149,1.418439716,17.37588652,1.418439716,0.354609929,4.964539007,0,0.354609929,69.85815603,290,282
10193,PHR-00877,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.868397,-175.734583,Forereef,Mid,10,5.333333333,20.33333333,1.666666667,0,3,0,0,59.66666667,310,300
10194,PHR-00869,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.883704,-175.730107,Forereef,Mid,2,8.666666667,11.66666667,4.333333333,0,7.666666667,0,0.666666667,65,310,300
10195,PHR-00807,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.9191,-175.722886,Forereef,Mid,3.642384106,2.317880795,7.947019868,6.622516556,0,19.20529801,0,0.662251656,59.60264901,310,302
10196,PHR-00806,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.93377,-175.723302,Forereef,Mid,4.561403509,11.22807018,9.824561404,4.912280702,0.350877193,6.666666667,0,4.210526316,58.24561404,300,285
10197,PHR-00867,2016,9/10/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.90962,-175.724983,Forereef,Shallow,11.52542373,6.101694915,20,1.355932203,0,11.18644068,0,0,49.83050847,310,295
10198,PHR-01033,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.813508,-176.005181,Forereef,Deep,3.678929766,6.688963211,5.016722408,1.672240803,0,0,0,2.006688963,80.93645485,300,299
10199,PHR-01076,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.793472,-175.996414,Forereef,Mid,2.405498282,2.405498282,4.12371134,0.343642612,0,8.24742268,0,5.154639175,77.31958763,300,291
10200,PHR-01093,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.777513,-175.990666,Forereef,Mid,14.23728814,2.372881356,15.59322034,0.338983051,0.338983051,0,0,0.338983051,66.77966102,300,295
10201,PHR-01138,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.759242,-175.96786,Forereef,Shallow,4.778156997,2.04778157,4.436860068,0,0,0,0,0,88.73720137,300,293
10202,PHR-00780,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.794243,-176.00722,Forereef,Deep,1.045296167,1.045296167,2.090592334,0,0,6.271777003,0,35.19163763,54.3554007,300,287
10203,PHR-00791,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.829707,-176.016234,Forereef,Deep,5.474452555,4.379562044,9.854014599,0,0,0.364963504,0,1.094890511,78.83211679,290,274
10204,PHR-00837,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.80417,-175.997385,Forereef,Mid,20.76124567,0.346020761,22.49134948,1.038062284,0,0.692041522,0,2.422145329,52.24913495,300,289
10205,PHR-00846,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.797727,-175.9706,Lagoon,Shallow,6.802721088,2.721088435,8.843537415,0,0,35.37414966,0,0,46.2585034,150,147
10206,PHR-00819,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.77364,-175.985669,Forereef,Mid,0,0.684931507,1.02739726,0.342465753,0,5.479452055,0,2.054794521,90.4109589,310,292
10207,PHR-00775,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.828327,-175.998209,Forereef,Deep,21.21212121,0.673400673,8.417508418,2.02020202,0,0.673400673,0,4.713804714,62.28956229,310,297
10208,PHR-00833,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.815207,-175.914829,Lagoon,Shallow,0,0,4.895104895,0.699300699,0,16.78321678,0,22.37762238,55.24475524,150,143
10209,PHR-00821,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.845156,-175.98438,Forereef,Mid,17.19298246,0.350877193,12.28070175,2.456140351,0,1.403508772,0,0,66.31578947,300,285
10210,PHR-00851,2016,9/11/2016,HA1606,NA,2016,RAMP_BASIC,Pearl & Hermes,0,-1,0,CNET,NWHI,Pearl & Hermes,0,0,27.837944,-175.998357,Forereef,Mid,27.21088435,0.680272109,13.60544218,2.040816327,0,0,0,2.040816327,54.42176871,150,147
