SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,ACAS,ACBR,ACPH,ACTA,AMSP,ASPP,ASSP,AVSP,CAUL,CHLS,COSP,CYPS,DICO,DICT,ECHL,ECHP,FASP,FAVS,GALI,GALS,GASP,GOAL,GONS,HALI,HYSP,ISSP,LEPT,LESP,LOBO,LOSY,MICR,MOEN,MONE,NEOM,PADI,PAVS,PESP,PLLE,POCS,POMA,PONM,PSSP,STYS,TURS,AMNE,ANTI,ASTS,BGMA,BI,BR,BRMA,BRY,CCAH,CCAR,CMOR,COL,DISP,EMA,ENC,EUSP,FINE,FOL,FREE,FUSP,GC,GRMA,HARD,HCOE,HYCO,LOBS,LPHY,MASS,MESP,MISP,MOBR,MOFO,MONS,OCTO,OUSP,PACS,PAEN,PAFO,PAMA,PHSP,PLER,PLSP,POBR,POEN,POFO,RDMA,RUB,SAND,SG,SP,SYSP,TUN,TURFH,TURFR,UI,UPMA,USC,ZO,HAL,NS,TAB,N,new.N
10044,KAH-00163,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.526242,-156.530687,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.452054795,0,0,0,0,0,0,0,6.506849315,0,0,0,0,2.054794521,0.684931507,0,0,0,11.30136986,0,0,0.342465753,0,0,0,0,0,0,0,0,0,0,0.342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931507,1.02739726,0,0,9.589041096,0,0,0,0.342465753,58.56164384,3.082191781,0,0.342465753,0,0,0,0,0,300,292
10045,KAH-00198,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.510727,-156.545882,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.677852349,1.342281879,0,0,0,0,0,0,0,4.026845638,0,0,0,0,0.33557047,0,0,0,0,4.026845638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006711409,0,0,0,1.677852349,0,0,0,0,85.23489933,0.67114094,0,0,0,0,0,0,0,300,298
10046,KAH-00178,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.51379,-156.621091,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.754266212,0,0,0,0,5.460750853,0,0,0,0,12.96928328,0.341296928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04778157,0,0,13.3105802,0,0,0,0,61.09215017,1.023890785,0,0,0,0,0,0,0,300,293
10047,KAH-00119,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.51524,-156.646965,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0.334448161,0,0,0,0,96.32107023,2.341137124,0,0,0,0,0,0,0,300,299
10048,KAH-00123,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.502835,-156.668186,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,1.01010101,3.367003367,0,0,0,0,0,0,0,1.346801347,0,0,0,0,2.693602694,0,0,0,0,7.407407407,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673,0,0,0,1.683501684,0,0,0,0,80.47138047,0,0,0,0,0,0,0,0,300,297
10049,KAH-00145,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.516105,-156.692717,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.333333333,0,0,84.66666667,0,0,0,0,0,0,0,0,300,300
10050,KAH-00146,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_NORTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.556635,-156.547118,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,65,1.333333333,0,0,0,0,0,0,0,300,300
10051,KAH-00127,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.521888,-156.538552,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672240803,0,0,0,0,0,0,0,2.006688963,0,0,0,0,5.685618729,0,0,0,0,11.0367893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,73.91304348,5.351170569,0,0,0,0,0,0,0,300,299
10052,KAH-00128,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.51067,-156.576497,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479624,3.761755486,0,0,0,0,0,0,0,6.5830721,0,0,0,0,2.821316614,0,0,0,0,10.03134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479624,1.567398119,0.940438871,0,0,0.313479624,0,0,0,0,73.35423197,0,0,0,0,0,0,0,0,320,319
10053,KAH-00172,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.510992,-156.591332,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0,0,0,0,0,6.825938567,0,0,0,0,5.119453925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.71331058,0,0,0,0,0,0,0,0,300,293
10054,KAH-00181,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.50989,-156.62939,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448275862,0,0,0,0,3.134796238,0.313479624,0,0,0,5.642633229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253918495,0,2.194357367,0,0,18.18181818,0,0,0,0,64.89028213,0.940438871,0,0,0,0,0,0,0,320,319
10055,KAH-00106,2016,8/21/2016,HA1606,NA,2016,RAMP_BASIC,KAH_SOUTH,0,-1,0,CNET,MHI,Kahoolawe,0,0,20.501329,-156.67726,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51572327,5.031446541,0,0,0,0,0,0,0,5.660377358,0,0,0.314465409,0,4.716981132,0,0,0,0,16.98113208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226,1.257861635,0.943396226,0,0,0.628930818,0,0,0,0,60.37735849,0,0,0.314465409,0,0,0,0,0,320,318
10056,OAH-02214,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.449673,-157.718463,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91909385,0,0,0,0,0,0,1.941747573,0.970873786,0,0,0,0,0,0,0,0.647249191,0,0,0,0,0.323624595,0,0,0,0,8.414239482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647249191,0,0,0,0,0,0.323624595,0,0,0,0,0,0.323624595,0,0,0,6.472491909,0,0,0,0.647249191,47.57281553,0,0,6.796116505,0,0,0,0,0,310,309
10057,OAH-02223,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.409548,-157.708981,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.625,0,0,0,0,0,0,1.5625,5.3125,0,0,0,0,0,0,0,0.625,0,0,0,0,2.5,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,3.4375,3.4375,0,0,0,0,0,0,0.625,40.3125,0,0,0,0,0,0,0,0,320,320
10058,OAH-02239,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.388311,-157.695595,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64516129,0.322580645,0,0,0,0,0,0,0,1.612903226,0,0,0,0,7.741935484,0,0,0,0,47.74193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322580645,0,0,0,0.64516129,0,0,0,0,40.64516129,0,0,0.322580645,0,0,0,0,0,310,310
10059,OAH-02264,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.383864,-157.694639,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479624,0,0,0,0,0,0,0.626959248,0,0,0,0,0,0,0,0,5.015673981,0,0,0,0,5.956112853,0.313479624,0,0,0,36.05015674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642633229,0,0,0,0,44.82758621,0,0,1.253918495,0,0,0,0,0,320,319
10060,OAH-02270,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.364816,-157.687778,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465409,0,0,0,0,0,0,2.51572327,0,0,0,0,0,0,0,0,2.51572327,0,0,0,0,6.603773585,0,0,0,0,25.78616352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.748427673,0,0,0,0,52.20125786,0,0,0.314465409,0,0,0,0,0,320,318
10061,OAH-02236,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.3431,-157.675507,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.125,0,0,0,0,0,0,2.1875,3.75,0,0,0,0,0,0,0,2.5,0,0,0,0,2.8125,0,0,0,0,8.4375,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0.3125,0,0,0.3125,0,0,0,0,48.125,0,0,0,0,0,0,0,0,320,320
10062,OAH-02518,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.432877,-157.71756,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1.666666667,4,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,1,0,0,0,0,53.33333333,0,0,0.666666667,0,0,0,0,0,300,300
10063,OAH-02564,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.407401,-157.732242,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,30.33333333,0,0,8.666666667,0,0,0,0,0,300,300
10064,OAH-02521,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.387369,-157.690627,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57627119,0,0,0,0,0,0,1.694915254,5.423728814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983051,0,0,0,0,4.06779661,0,0,0,0.338983051,0,0,0,0,71.86440678,0,0,0,0,0,0,0,0,300,295
10065,OAH-02556,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.367596,-157.688619,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,6,0,0,0,0,18.33333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,72,0,0,0,0,0,0,0,0,300,300
10066,OAH-02538,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.330579,-157.660273,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.026755853,0,0,0,0,0,0,1.003344482,2.675585284,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0.334448161,0,0,0,0,2.675585284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0.668896321,0,0,0,2.341137124,0,0,0,0,81.60535117,0,0,0,0,0,0,0,0,300,299
10067,OAH-02235,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.425023,-157.7208,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8590604,0,0,0,0,0,0,0.33557047,5.369127517,0,0.67114094,0,0,0,0,0,1.677852349,0,0,0,0,0.67114094,0,0,0,0,12.08053691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0.67114094,0,0.33557047,0,0,0,0,0,0,0,47.65100671,0,0,1.342281879,0,0,0,0,0,300,298
10068,OAH-02251,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.406385,-157.720529,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,0,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0,0,0,2.666666667,0,0,0,0,8.666666667,0,0,0,0,34.66666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,2.333333333,0,0,0,0,43.66666667,0,0,0,0,0,0,0,0,300,300
10069,OAH-02217,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.395322,-157.686687,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.053691275,0,0,0,0,0,0,0.33557047,0.67114094,0,0,0,0,0,0,0,1.006711409,0,0,0.33557047,0,1.677852349,0,0,0,0,2.348993289,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.677852349,0,0,0,0,83.22147651,0,0,0.33557047,0,0,0,0,0,300,298
10070,OAH-02237,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.394147,-157.695357,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.70588235,0,0,0,0,0,0,4.248366013,2.614379085,0,0,0,0,0,0,0,0.980392157,0,0,0.653594771,0,0,0,0,0,0,11.11111111,0.326797386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.287581699,0,0,0,0.653594771,0,0,0,1.633986928,60.78431373,0,0,0,0,0,0,0,0,310,306
10072,OAH-02206,2016,8/22/2016,HA1606,NA,2016,RAMP_BASIC,OAH_EAST,0,-1,0,CNET,MHI,Oahu,0,0,21.283406,-157.653959,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713804714,5.387205387,0,0,0,0,0,0,0,8.080808081,0,0,0,0,1.346801347,0,0,0,0,6.734006734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0.336700337,0,0,15.48821549,0,0,0,0,56.56565657,0.336700337,0,0,0,0,0,0,0,300,297
10073,OAH-02650,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.482462,-157.780487,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,29.09698997,0,0,0,0,0,0,1.337792642,1.337792642,0,0,0,0,0,0,0,0.668896321,0,0,0,0,0,0.334448161,0,0,0,4.682274247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,1.003344482,0,0,0,0,0,0,0,0,60.2006689,0,0,0.668896321,0,0,0,0,0,300,299
10074,OAH-02687,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.531464,-157.820371,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342281879,0,0,0,0,0,0,0,2.013422819,0,0,0,0,1.006711409,0,0,0,0,10.06711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0.33557047,2.684563758,0,0.33557047,0,0,0,0,0,0,76.51006711,0,0,5.369127517,0,0,0,0,0,300,298
10075,OAH-02729,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.567034,-157.851768,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342281879,0,0,0,0,0,0,1.006711409,0.67114094,0,0,0,0,0,0,0,0,0,0,0,0,1.342281879,0,0,0,0,15.77181208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,2.348993289,0,0.67114094,0,0,0,0,0,0,75.83892617,0,0,0.67114094,0,0,0,0,0,300,298
10076,OAH-02667,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.596268,-157.877864,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.711409396,0,0,0,0,0,0,0,2.348993289,0,0,0,0,0,0,0,0.67114094,0,0,0,0,2.013422819,0.67114094,0,0,0,13.42281879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.026845638,0,0,0,1.006711409,0,0,0,0,64.4295302,1.006711409,0,3.691275168,0,0,0,0,0,300,298
10077,OAH-02739,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.608744,-157.891535,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342281879,0,0,0,0,0,0,2.348993289,1.342281879,0,0,0,0,0,0,0,0,0,0,0,0,4.697986577,0,0,0,0,17.7852349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,3.691275168,0,2.348993289,0,2.348993289,0,0,0,0,63.42281879,0.33557047,0,0,0,0,0,0,0,300,298
10078,OAH-02281,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.509545,-157.806326,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07692308,0,0,0,0,0,0,6.35451505,5.685618729,0,0,0,0,0,0,0,0.334448161,0,0,0,0,5.016722408,0,0,0,0,35.45150502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0.668896321,0,0,0,0,0,12.37458194,2.675585284,0,0,0,0,0.334448161,0,0,7.692307692,0,0,0,0,0,0,0,0,300,299
10079,OAH-02282,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.551156,-157.833258,Forereef,Mid,0,0,0,0,0,0.313479624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.463949843,0,0,0,0,13.1661442,0,0,0,0,38.24451411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253918495,0,0,0,0,0,0,0,0,35.73667712,0,0,2.821316614,0,0,0,0,0,320,319
10081,OAH-02298,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.578769,-157.860421,Forereef,Mid,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0.33557047,0,0,0,0,0,0,0,3.020134228,0,0,0,0,7.046979866,0,0,0,0,41.94630872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.020134228,0,0,0,0.33557047,0,0,0,0,42.28187919,0,0,1.342281879,0,0,0,0,0,300,298
10082,OAH-02306,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.577336,-157.865536,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.677852349,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,1.006711409,0,0,0,0,0,0,0,0,0.67114094,0,0,0,0,13.75838926,0,0,0,0,71.47651007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.382550336,0.67114094,0,0,0,0,0,0,0,2.348993289,0,0,0.67114094,0,0,0,0,0,300,298
10083,OAH-02316,2016,8/23/2016,HA1606,NA,2016,RAMP_BASIC,OAH_NE,0,-1,0,CNET,MHI,Oahu,0,0,21.592015,-157.880249,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0,0,0,0,0,0,2.702702703,0,0,0,0,0,0,3.040540541,0,0,0,0,0,0,0,0,1.689189189,0,0,0,0,2.364864865,0,0,0,0,11.48648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,7.432432432,0,0,0,0,0,0,0,0,70.27027027,0,0,0.337837838,0,0,0,0,0,300,296
